,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
102,0.0,334.23808844161886,137.73959961200308,"[0, 3, 4, 1, 2]",20,4096,17
103,2.0,369.20434300286905,137.74711880700124,"[1, 3, 4, 2, 0]",20,4096,17
104,4096.0,465.24964390037115,152.62320925300082,"[2, 3, 0, 1, 4]",20,4096,17
105,0.0,465.2496439003712,153.43025533699983,"[0, 3, 2, 4, 1]",20,4096,18
106,2.0,465.2496439003712,153.4384003390005,"[0, 3, 2, 4, 1]",20,4096,18
107,4096.0,465.2496439003712,168.95090262899976,"[0, 3, 2, 4, 1]",20,4096,18
108,0.0,446.4054090404066,169.78884743600065,"[2, 3, 1, 0, 4]",20,4096,19
109,2.0,446.4054090404066,169.79695210499995,"[2, 3, 1, 0, 4]",20,4096,19
110,4096.0,465.24964390037115,186.18726611500097,"[2, 3, 0, 1, 4]",20,4096,19
111,0.0,425.28318006553104,187.04397857100048,"[0, 4, 1, 3, 2]",20,4096,20
112,2.0,425.28318006553104,187.05284158799986,"[0, 4, 1, 3, 2]",20,4096,20
113,4096.0,465.2496439003712,204.45595006700023,"[3, 0, 1, 4, 2]",20,4096,20
