,Iteration,Time,Fitness,Temperature,max_iters
438,438,0.030597452999245434,49.0,1,4096
439,439,0.03067081499921187,49.0,1,4096
440,440,0.03074356899924169,49.0,1,4096
441,441,0.030816261999461858,49.0,1,4096
442,442,0.030889519999618642,49.0,1,4096
443,443,0.03096288699998695,49.0,1,4096
444,444,0.031036772999868845,49.0,1,4096
445,445,0.031110057999285345,49.0,1,4096
446,446,0.031182887999420927,49.0,1,4096
447,447,0.03125691899913363,49.0,1,4096
448,448,0.03133089699986158,49.0,1,4096
449,449,0.0314044049991935,49.0,1,4096
450,450,0.031477750999329146,49.0,1,4096
451,451,0.031551549999676354,49.0,1,4096
452,452,0.031624962000023515,49.0,1,4096
453,453,0.031698801999482384,49.0,1,4096
454,454,0.03177245699953346,49.0,1,4096
455,455,0.031846227999267285,49.0,1,4096
456,456,0.031919676999677904,49.0,1,4096
457,457,0.031993310999496316,49.0,1,4096
458,458,0.03206711199982237,49.0,1,4096
459,459,0.03214060899972537,49.0,1,4096
460,460,0.032214214999839896,49.0,1,4096
461,461,0.03228812699944683,49.0,1,4096
462,462,0.03236261399979412,49.0,1,4096
463,463,0.03243929899963405,49.0,1,4096
464,464,0.03251411299970641,49.0,1,4096
465,465,0.032588874999419204,49.0,1,4096
466,466,0.032662952999999106,49.0,1,4096
467,467,0.03273758899922541,49.0,1,4096
468,468,0.03281202299967845,49.0,1,4096
469,469,0.03288602099928539,49.0,1,4096
470,470,0.03296009299992875,49.0,1,4096
471,471,0.033035208999535826,49.0,1,4096
472,472,0.03311030099939671,49.0,1,4096
473,473,0.03318561799915187,49.0,1,4096
474,474,0.03326095699958387,49.0,1,4096
475,475,0.0333359529995505,49.0,1,4096
476,476,0.03341080599966517,49.0,1,4096
477,477,0.03348676599944156,49.0,1,4096
478,478,0.033562134000021615,49.0,1,4096
479,479,0.033637307999924815,49.0,1,4096
480,480,0.03371260199946846,49.0,1,4096
481,481,0.03378696699928696,49.0,1,4096
482,482,0.0338625360000151,49.0,1,4096
483,483,0.03393770499951643,49.0,1,4096
484,484,0.034027022999907786,49.0,1,4096
485,485,0.03411854899968603,49.0,1,4096
486,486,0.034190775999377365,49.0,1,4096
487,487,0.034261961999618507,49.0,1,4096
488,488,0.03433388199937326,49.0,1,4096
489,489,0.034406389999276143,49.0,1,4096
490,490,0.03447912199953862,49.0,1,4096
491,491,0.034551705999547266,49.0,1,4096
492,492,0.03462446899993665,49.0,1,4096
493,493,0.03469750899967039,49.0,1,4096
494,494,0.034769807999509794,49.0,1,4096
495,495,0.034843020999687724,49.0,1,4096
496,496,0.03491519899944251,49.0,1,4096
497,497,0.03498769599991647,49.0,1,4096
498,498,0.0350599309995232,49.0,1,4096
499,499,0.0351324069997645,49.0,1,4096
500,500,0.035205622999455954,49.0,1,4096
501,501,0.035277755999231886,49.0,1,4096
502,502,0.03535088399985398,49.0,1,4096
503,503,0.03542361999916466,49.0,1,4096
504,504,0.0354971269998714,49.0,1,4096
505,505,0.03557052099949942,49.0,1,4096
506,506,0.035643794999487,49.0,1,4096
507,507,0.035716529999263,49.0,1,4096
508,508,0.035791334999885294,49.0,1,4096
509,509,0.03586538699983066,49.0,1,4096
510,510,0.03593877299954329,49.0,1,4096
511,511,0.03601255599915021,49.0,1,4096
512,512,0.03608558499945502,49.0,1,4096
513,513,0.03615920499942149,49.0,1,4096
514,514,0.03623233700000128,49.0,1,4096
515,515,0.0363057469994601,49.0,1,4096
516,516,0.03637936999984959,49.0,1,4096
517,517,0.036452874999667984,49.0,1,4096
518,518,0.03652602599959209,49.0,1,4096
519,519,0.03659999699993932,49.0,1,4096
520,520,0.03667364099965198,49.0,1,4096
521,521,0.036748705999343656,49.0,1,4096
522,522,0.03682292699977552,49.0,1,4096
523,523,0.03689676199974201,49.0,1,4096
524,524,0.036971235999772034,49.0,1,4096
525,525,0.03704556499997125,49.0,1,4096
526,526,0.03712028799964173,49.0,1,4096
