,Iteration,Time,Fitness,Temperature,max_iters
412,412,0.022224000000278465,37.0,1,4096
413,413,0.022275550999438565,37.0,1,4096
414,414,0.022324540999761666,37.0,1,4096
415,415,0.022375499999725434,37.0,1,4096
416,416,0.022424320999562042,37.0,1,4096
417,417,0.02247566000005463,37.0,1,4096
418,418,0.022527580999849306,37.0,1,4096
419,419,0.02257872700010921,37.0,1,4096
420,420,0.022627675999501662,37.0,1,4096
421,421,0.022677273999761383,37.0,1,4096
422,422,0.022735472999556805,37.0,1,4096
423,423,0.022789665999880526,37.0,1,4096
424,424,0.022840071000246098,37.0,1,4096
425,425,0.02289104999999836,37.0,1,4096
426,426,0.02294259999962378,37.0,1,4096
427,427,0.02299118799965072,37.0,1,4096
428,428,0.02304318599999533,37.0,1,4096
429,429,0.023092966999683995,37.0,1,4096
430,430,0.023143300999436178,37.0,1,4096
431,431,0.023193666999759444,37.0,1,4096
432,432,0.023242915000082576,37.0,1,4096
433,433,0.023293018999538617,37.0,1,4096
434,434,0.023341289999734727,37.0,1,4096
435,435,0.02339235199997347,37.0,1,4096
436,436,0.023444245999598934,37.0,1,4096
437,437,0.023494985999604978,37.0,1,4096
438,438,0.023547398999653524,37.0,1,4096
439,439,0.023598150999532663,37.0,1,4096
440,440,0.023649212999771407,37.0,1,4096
441,441,0.023699542999565892,37.0,1,4096
442,442,0.023749965999741107,37.0,1,4096
443,443,0.023801794000064547,37.0,1,4096
444,444,0.023851945999922464,37.0,1,4096
445,445,0.023901601000034134,37.0,1,4096
446,446,0.02395355099997687,37.0,1,4096
447,447,0.024004058000173245,37.0,1,4096
448,448,0.02405583800009481,37.0,1,4096
449,449,0.02410545499969885,37.0,1,4096
450,450,0.02415633100008563,37.0,1,4096
451,451,0.024209745000007388,37.0,1,4096
452,452,0.024266049999823736,37.0,1,4096
453,453,0.024320041999999376,37.0,1,4096
454,454,0.024370708999413182,37.0,1,4096
455,455,0.024420050000117044,37.0,1,4096
456,456,0.02446970999972109,37.0,1,4096
457,457,0.02452147799976956,37.0,1,4096
458,458,0.024572866999733378,37.0,1,4096
459,459,0.0246255519996339,37.0,1,4096
460,460,0.024674583999512834,37.0,1,4096
461,461,0.0247236499999417,37.0,1,4096
462,462,0.024776320999990276,37.0,1,4096
463,463,0.02482873299959465,37.0,1,4096
464,464,0.024878023999917787,37.0,1,4096
465,465,0.024929153999437403,37.0,1,4096
466,466,0.024981374999697437,37.0,1,4096
467,467,0.025032083000041894,37.0,1,4096
468,468,0.025082140999984404,37.0,1,4096
469,469,0.02513272899977892,37.0,1,4096
470,470,0.025185915999827557,37.0,1,4096
471,471,0.02530382099939743,37.0,1,4096
472,472,0.02537302200016711,37.0,1,4096
473,473,0.025423684000088542,37.0,1,4096
474,474,0.02547761799996806,37.0,1,4096
475,475,0.025528789999953005,37.0,1,4096
476,476,0.025580192000234092,37.0,1,4096
477,477,0.02563437899971177,37.0,1,4096
478,478,0.025719569000102638,37.0,1,4096
479,479,0.025814605999585183,37.0,1,4096
480,480,0.02588374599963572,37.0,1,4096
481,481,0.025937211999917054,37.0,1,4096
482,482,0.025991997999881278,37.0,1,4096
483,483,0.026046541000141588,37.0,1,4096
