,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
25,1610.2413476034467,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
26,1881.3480019363337,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
27,2198.099253666354,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
28,2568.180009225155,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
29,3000.5690365358028,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
30,3505.7568046929086,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
31,4096.0,18.0,0.3702055709945853,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.3,4096
32,0.0,3.0,0.00028123599622631446,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",10,0.5,4096
33,2.0,14.0,0.001779295998858288,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",10,0.5,4096
34,541.8060349810154,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
35,633.0266595536526,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
36,739.605552233646,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
37,864.1284922826758,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
38,1009.616611070054,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
39,1179.599689689595,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
40,1378.201797255533,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
41,1610.2413476034467,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
42,1881.3480019363337,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
43,2198.099253666354,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
44,2568.180009225155,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
45,3000.5690365358028,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
46,3505.7568046929086,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
47,4096.0,18.0,0.3685987409990048,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",10,0.5,4096
48,0.0,3.0,0.0011255789941060357,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",50,0.1,4096
49,2.0,16.0,0.008221113996114582,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",50,0.1,4096
50,541.8060349810154,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
51,633.0266595536526,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
52,739.605552233646,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
53,864.1284922826758,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
54,1009.616611070054,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
55,1179.599689689595,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
56,1378.201797255533,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
57,1610.2413476034467,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
58,1881.3480019363337,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
59,2198.099253666354,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
60,2568.180009225155,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
61,3000.5690365358028,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
62,3505.7568046929086,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
63,4096.0,18.0,1.7619235909951385,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",50,0.1,4096
64,0.0,3.0,0.0011216479979339056,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",50,0.3,4096
65,2.0,18.0,0.007959934002428781,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
66,541.8060349810154,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
67,633.0266595536526,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
68,739.605552233646,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
69,864.1284922826758,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
70,1009.616611070054,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
71,1179.599689689595,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
72,1378.201797255533,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
73,1610.2413476034467,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
74,1881.3480019363337,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
75,2198.099253666354,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
76,2568.180009225155,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
77,3000.5690365358028,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
78,3505.7568046929086,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
79,4096.0,18.0,1.673796148999827,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.3,4096
80,0.0,3.0,0.0012207190011395141,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",50,0.5,4096
81,2.0,18.0,0.008074101999227423,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
82,541.8060349810154,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
83,633.0266595536526,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
84,739.605552233646,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
85,864.1284922826758,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
86,1009.616611070054,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
87,1179.599689689595,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
88,1378.201797255533,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
89,1610.2413476034467,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
90,1881.3480019363337,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
91,2198.099253666354,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
92,2568.180009225155,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
93,3000.5690365358028,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
94,3505.7568046929086,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
95,4096.0,18.0,1.6386163040006068,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",50,0.5,4096
